date,day_offset,actual,normal,AR,SAR,CAR,CSAR,event_name,asset
2023-10-10,1,0.0061986453697419,-0.0002998237979124766,0.006498469167654377,0.9805279974155822,0.021252325100940384,1.2120104568161714,israel_hamas_war,Gold
2023-10-11,2,0.0063206856067081,-0.0002998237979124766,0.006620509404620577,0.9989421602082916,0.02787283450556096,1.5895751039659975,israel_hamas_war,Gold
2023-10-12,3,-0.0018706079095983,-0.0002998237979124766,-0.0015707841116858233,-0.23700932629945046,0.026302050393875138,1.4999939988529538,israel_hamas_war,Gold
2023-10-04,-3,0.0140091548613939,0.00010785701533990734,0.013901297846053992,1.3690416814156803,0.013901297846053992,0.517449117643944,israel_hamas_war,TLT
2023-10-05,-2,-0.004997398921082,-0.0010154067738807548,-0.003981992147201245,-0.39215858008077203,0.009919305698852746,0.36922710658766805,israel_hamas_war,TLT
2023-10-06,-1,-0.0121909949501349,0.0005470843268336181,-0.012738079276968517,-1.2544844132159514,-0.0028187735781157706,-0.10492343355178861,israel_hamas_war,TLT
2023-10-09,0,0.0231985441900653,-0.0001068098177615666,0.023305354007826865,2.2951814564508277,0.020486580429711094,0.762573616096199,israel_hamas_war,TLT
2023-10-10,1,-0.001383707733442,-0.0002372626587926704,-0.0011464450746493295,-0.11290536394730717,0.019340135355061766,0.71989939971194,israel_hamas_war,TLT
2023-10-11,2,0.0206710667231061,-0.0003462922208158977,0.021017358943922,2.0698528113093784,0.04035749429898376,1.5022302267451566,israel_hamas_war,TLT
2023-10-12,3,-0.0275026101775138,-0.0016093862553034333,-0.025893223922210367,-2.5500426800651628,0.014464270376773395,0.5384046890232901,israel_hamas_war,TLT
2023-10-04,-3,-0.0018708793613008,0.00015555450176061263,-0.0020264338630614125,-0.531187000620842,-0.0020264338630614125,-0.2007698147590086,israel_hamas_war,DXY
2023-10-05,-2,-0.0044104722171209,0.00015555450176061263,-0.004566026718881512,-1.1968878342237768,-0.006592460581942925,-0.6531508942725537,israel_hamas_war,DXY
2023-10-06,-1,-0.0027310928288673,0.00015555450176061263,-0.0028866473306279126,-0.7566738620770531,-0.009479107912570837,-0.9391467317923636,israel_hamas_war,DXY
2023-10-09,0,0.0003771536440087,0.00015555450176061263,0.0002215991422480874,0.058087552649304285,-0.00925750877032275,-0.9171917005668737,israel_hamas_war,DXY
2023-10-10,1,-0.0023594932911438,0.00015555450176061263,-0.0025150477929044126,-0.6592668617927041,-0.011772556563227163,-1.1663711525568001,israel_hamas_war,DXY
2023-10-11,2,-9.451581541042124e-05,0.00015555450176061263,-0.00025007031717103387,-0.06555067211604255,-0.012022626880398197,-1.1911469777985406,israel_hamas_war,DXY
2023-10-12,3,0.007062508777175,0.00015555450176061263,0.006906954275414387,1.810512739576876,-0.0051156726049838095,-0.5068374843078745,israel_hamas_war,DXY
2023-10-04,-3,0.013427607709577,0.010689963074746513,0.0027376446348304877,0.755776296178193,0.0027376446348304877,0.28565658949785633,israel_hamas_war,NASDAQ
2023-10-05,-2,-0.0012231469205094,-0.0012531635124602533,3.001659195085325e-05,0.008286622887383159,0.002767661226781341,0.2887886385505123,israel_hamas_war,NASDAQ
2023-10-06,-1,0.0158727895976024,0.015360056985071412,0.0005127326125309879,0.14154910754237934,0.0032803938393123288,0.34228917238769413,israel_hamas_war,NASDAQ
